arm,seed,variant,origin,timestamp,primary
E_VALUE_DELTA,92712,selected,51840,2024-12-26T00:10:00.000000000,0.1660102988606611
E_VALUE_DELTA,92712,selected,51984,2024-12-27T00:10:00.000000000,0.18841268208176784
E_VALUE_DELTA,92712,selected,52128,2024-12-28T00:10:00.000000000,0.1419970313754456
E_VALUE_DELTA,92712,selected,52272,2024-12-29T00:10:00.000000000,0.17219635535467762
E_VALUE_DELTA,92712,selected,52416,2024-12-30T00:10:00.000000000,0.136208197800792
E_VALUE_DELTA,92712,selected,52560,2024-12-31T00:10:00.000000000,0.11469142947524433
E_RESPONSE_DELTA,92712,selected,42048,2024-10-19T00:10:00.000000000,0.13148661819434157
E_RESPONSE_DELTA,92712,selected,42192,2024-10-20T00:10:00.000000000,0.10125191672556917
E_RESPONSE_DELTA,92712,selected,42336,2024-10-21T00:10:00.000000000,0.11253807194048122
E_RESPONSE_DELTA,92712,selected,42480,2024-10-22T00:10:00.000000000,0.26295131523816245
E_RESPONSE_DELTA,92712,selected,42624,2024-10-23T00:10:00.000000000,0.13667782224701075
E_RESPONSE_DELTA,92712,selected,42768,2024-10-24T00:10:00.000000000,0.18176137824577906
E_RESPONSE_DELTA,92712,selected,42912,2024-10-25T00:10:00.000000000,0.1145236207370116
E_RESPONSE_DELTA,92712,selected,43056,2024-10-26T00:10:00.000000000,0.12918084031716584
E_RESPONSE_DELTA,92712,selected,43200,2024-10-27T00:10:00.000000000,0.12895263194105816
E_RESPONSE_DELTA,92712,selected,43344,2024-10-28T00:10:00.000000000,0.11864514995780344
E_RESPONSE_DELTA,92712,selected,43488,2024-10-29T00:10:00.000000000,0.15402343506498375
E_RESPONSE_DELTA,92712,selected,43632,2024-10-30T00:10:00.000000000,0.147243026157429
E_RESPONSE_DELTA,92712,selected,43776,2024-10-31T00:10:00.000000000,0.12052171574872264
E_RESPONSE_DELTA,92712,selected,43920,2024-11-01T00:10:00.000000000,0.1359608902959377
E_RESPONSE_DELTA,92712,selected,44064,2024-11-02T00:10:00.000000000,0.3342888557817644
E_RESPONSE_DELTA,92712,selected,44208,2024-11-03T00:10:00.000000000,0.1561032236303505
E_RESPONSE_DELTA,92712,selected,44352,2024-11-04T00:10:00.000000000,0.19315350605719067
E_RESPONSE_DELTA,92712,selected,44496,2024-11-05T00:10:00.000000000,0.11778698641856458
E_RESPONSE_DELTA,92712,selected,44640,2024-11-06T00:10:00.000000000,0.1947388430323016
E_RESPONSE_DELTA,92712,selected,44784,2024-11-07T00:10:00.000000000,0.20231473170579786
E_RESPONSE_DELTA,92712,selected,44928,2024-11-08T00:10:00.000000000,0.13533109444705177
E_RESPONSE_DELTA,92712,selected,45072,2024-11-09T00:10:00.000000000,0.19820344425611
E_RESPONSE_DELTA,92712,selected,45216,2024-11-10T00:10:00.000000000,0.13034328542009735
E_RESPONSE_DELTA,92712,selected,45360,2024-11-11T00:10:00.000000000,0.2062035615661138
E_RESPONSE_DELTA,92712,selected,45504,2024-11-12T00:10:00.000000000,0.2283008460699732
E_RESPONSE_DELTA,92712,selected,45648,2024-11-13T00:10:00.000000000,0.1219248273122379
E_RESPONSE_DELTA,92712,selected,45792,2024-11-14T00:10:00.000000000,0.19981420334261227
E_RESPONSE_DELTA,92712,selected,45936,2024-11-15T00:10:00.000000000,0.12795508226449312
E_RESPONSE_DELTA,92712,selected,46080,2024-11-16T00:10:00.000000000,0.1363676319642388
E_RESPONSE_DELTA,92712,selected,46224,2024-11-17T00:10:00.000000000,0.15241082054444735
E_RESPONSE_DELTA,92712,selected,46368,2024-11-18T00:10:00.000000000,0.16029415583870552
E_RESPONSE_DELTA,92712,selected,46512,2024-11-19T00:10:00.000000000,0.46007745050128446
E_RESPONSE_DELTA,92712,selected,46656,2024-11-20T00:10:00.000000000,0.15308658475657094
E_RESPONSE_DELTA,92712,selected,46800,2024-11-21T00:10:00.000000000,0.17905446223708105
E_RESPONSE_DELTA,92712,selected,46944,2024-11-22T00:10:00.000000000,0.18346654920739575
E_RESPONSE_DELTA,92712,selected,47088,2024-11-23T00:10:00.000000000,0.1871305320143043
E_RESPONSE_DELTA,92712,selected,47232,2024-11-24T00:10:00.000000000,0.3066167037489538
E_RESPONSE_DELTA,92712,selected,47376,2024-11-25T00:10:00.000000000,0.18142575280028733
E_RESPONSE_DELTA,92712,selected,47520,2024-11-26T00:10:00.000000000,0.28382375933637694
E_RESPONSE_DELTA,92712,selected,47664,2024-11-27T00:10:00.000000000,0.21475853945333276
E_RESPONSE_DELTA,92712,selected,47808,2024-11-28T00:10:00.000000000,0.2654871519107901
E_RESPONSE_DELTA,92712,selected,47952,2024-11-29T00:10:00.000000000,0.17657589722137737
E_RESPONSE_DELTA,92712,selected,48096,2024-11-30T00:10:00.000000000,0.15328333274373512
E_RESPONSE_DELTA,92712,selected,48240,2024-12-01T00:10:00.000000000,0.13470096171438697
E_RESPONSE_DELTA,92712,selected,48384,2024-12-02T00:10:00.000000000,0.14905263947079644
E_RESPONSE_DELTA,92712,selected,48528,2024-12-03T00:10:00.000000000,0.18100236379625065
E_RESPONSE_DELTA,92712,selected,48672,2024-12-04T00:10:00.000000000,0.11365599520890009
E_RESPONSE_DELTA,92712,selected,48816,2024-12-05T00:10:00.000000000,0.21800116057401006
E_RESPONSE_DELTA,92712,selected,48960,2024-12-06T00:10:00.000000000,0.2629246213758571
E_RESPONSE_DELTA,92712,selected,49104,2024-12-07T00:10:00.000000000,0.24593779515398304
E_RESPONSE_DELTA,92712,selected,49248,2024-12-08T00:10:00.000000000,0.26762262668108505
E_RESPONSE_DELTA,92712,selected,49392,2024-12-09T00:10:00.000000000,0.19704104705161238
E_RESPONSE_DELTA,92712,selected,49536,2024-12-10T00:10:00.000000000,0.12364212263752303
E_RESPONSE_DELTA,92712,selected,49680,2024-12-11T00:10:00.000000000,0.14943132774275222
E_RESPONSE_DELTA,92712,selected,49824,2024-12-12T00:10:00.000000000,0.1040762051403407
E_RESPONSE_DELTA,92712,selected,49968,2024-12-13T00:10:00.000000000,0.12002008057872457
E_RESPONSE_DELTA,92712,selected,50112,2024-12-14T00:10:00.000000000,0.11919979839086846
E_RESPONSE_DELTA,92712,selected,50256,2024-12-15T00:10:00.000000000,0.18683494351740065
E_RESPONSE_DELTA,92712,selected,50400,2024-12-16T00:10:00.000000000,0.16602222683584905
E_RESPONSE_DELTA,92712,selected,50544,2024-12-17T00:10:00.000000000,0.09404310798525697
E_RESPONSE_DELTA,92712,selected,50688,2024-12-18T00:10:00.000000000,0.3098233444938438
E_RESPONSE_DELTA,92712,selected,50832,2024-12-19T00:10:00.000000000,0.2931857691965548
E_RESPONSE_DELTA,92712,selected,50976,2024-12-20T00:10:00.000000000,0.11837328337637758
E_RESPONSE_DELTA,92712,selected,51120,2024-12-21T00:10:00.000000000,0.27654736319124085
E_RESPONSE_DELTA,92712,selected,51264,2024-12-22T00:10:00.000000000,0.26155557393301404
E_RESPONSE_DELTA,92712,selected,51408,2024-12-23T00:10:00.000000000,0.14268672134728488
E_RESPONSE_DELTA,92712,selected,51552,2024-12-24T00:10:00.000000000,0.11791877269241827
E_RESPONSE_DELTA,92712,selected,51696,2024-12-25T00:10:00.000000000,0.13051609398370095
E_RESPONSE_DELTA,92712,selected,51840,2024-12-26T00:10:00.000000000,0.15991801067552447
E_RESPONSE_DELTA,92712,selected,51984,2024-12-27T00:10:00.000000000,0.18530745175410937
E_RESPONSE_DELTA,92712,selected,52128,2024-12-28T00:10:00.000000000,0.14520620603137332
E_RESPONSE_DELTA,92712,selected,52272,2024-12-29T00:10:00.000000000,0.16715544087997522
E_RESPONSE_DELTA,92712,selected,52416,2024-12-30T00:10:00.000000000,0.13363848549835783
E_RESPONSE_DELTA,92712,selected,52560,2024-12-31T00:10:00.000000000,0.11439803754879418
E_EMLOC,92712,naive_transfer_same_step,42048,2024-10-19T00:10:00.000000000,0.13126647306787523
E_EMLOC,92712,naive_transfer_same_step,42192,2024-10-20T00:10:00.000000000,0.10233582601363109
E_EMLOC,92712,naive_transfer_same_step,42336,2024-10-21T00:10:00.000000000,0.11052536580671092
E_EMLOC,92712,naive_transfer_same_step,42480,2024-10-22T00:10:00.000000000,0.2637261361618777
E_EMLOC,92712,naive_transfer_same_step,42624,2024-10-23T00:10:00.000000000,0.1333563413697673
E_EMLOC,92712,naive_transfer_same_step,42768,2024-10-24T00:10:00.000000000,0.18604514662818594
E_EMLOC,92712,naive_transfer_same_step,42912,2024-10-25T00:10:00.000000000,0.11755336408230686
E_EMLOC,92712,naive_transfer_same_step,43056,2024-10-26T00:10:00.000000000,0.12978808999048813
E_EMLOC,92712,naive_transfer_same_step,43200,2024-10-27T00:10:00.000000000,0.1299829275858585
E_EMLOC,92712,naive_transfer_same_step,43344,2024-10-28T00:10:00.000000000,0.11952076608876114
E_EMLOC,92712,naive_transfer_same_step,43488,2024-10-29T00:10:00.000000000,0.15322649024321797
E_EMLOC,92712,naive_transfer_same_step,43632,2024-10-30T00:10:00.000000000,0.14912492768189944
E_EMLOC,92712,naive_transfer_same_step,43776,2024-10-31T00:10:00.000000000,0.12029712379215769
E_EMLOC,92712,naive_transfer_same_step,43920,2024-11-01T00:10:00.000000000,0.13298281962650668
E_EMLOC,92712,naive_transfer_same_step,44064,2024-11-02T00:10:00.000000000,0.34565957526554536
E_EMLOC,92712,naive_transfer_same_step,44208,2024-11-03T00:10:00.000000000,0.15741338001680122
E_EMLOC,92712,naive_transfer_same_step,44352,2024-11-04T00:10:00.000000000,0.189626025819954
E_EMLOC,92712,naive_transfer_same_step,44496,2024-11-05T00:10:00.000000000,0.11878683697200258
E_EMLOC,92712,naive_transfer_same_step,44640,2024-11-06T00:10:00.000000000,0.19845408403131828
E_EMLOC,92712,naive_transfer_same_step,44784,2024-11-07T00:10:00.000000000,0.19962154404408133
E_EMLOC,92712,naive_transfer_same_step,44928,2024-11-08T00:10:00.000000000,0.13592345610225268
E_EMLOC,92712,naive_transfer_same_step,45072,2024-11-09T00:10:00.000000000,0.19834538586808603
E_EMLOC,92712,naive_transfer_same_step,45216,2024-11-10T00:10:00.000000000,0.1336208670354746
E_EMLOC,92712,naive_transfer_same_step,45360,2024-11-11T00:10:00.000000000,0.20550880162789215
E_EMLOC,92712,naive_transfer_same_step,45504,2024-11-12T00:10:00.000000000,0.21904660660269415
E_EMLOC,92712,naive_transfer_same_step,45648,2024-11-13T00:10:00.000000000,0.11469587585584867
E_EMLOC,92712,naive_transfer_same_step,45792,2024-11-14T00:10:00.000000000,0.2003140553519734
E_EMLOC,92712,naive_transfer_same_step,45936,2024-11-15T00:10:00.000000000,0.12477688140305913
E_EMLOC,92712,naive_transfer_same_step,46080,2024-11-16T00:10:00.000000000,0.1337243735631713
E_EMLOC,92712,naive_transfer_same_step,46224,2024-11-17T00:10:00.000000000,0.15450129157380574
E_EMLOC,92712,naive_transfer_same_step,46368,2024-11-18T00:10:00.000000000,0.16126741256204782
E_EMLOC,92712,naive_transfer_same_step,46512,2024-11-19T00:10:00.000000000,0.4614656175616399
E_EMLOC,92712,naive_transfer_same_step,46656,2024-11-20T00:10:00.000000000,0.14691028714101895
E_EMLOC,92712,naive_transfer_same_step,46800,2024-11-21T00:10:00.000000000,0.17051588498336487
E_EMLOC,92712,naive_transfer_same_step,46944,2024-11-22T00:10:00.000000000,0.18554411429845466
E_EMLOC,92712,naive_transfer_same_step,47088,2024-11-23T00:10:00.000000000,0.19807909942796023
E_EMLOC,92712,naive_transfer_same_step,47232,2024-11-24T00:10:00.000000000,0.3128929877028655
E_EMLOC,92712,naive_transfer_same_step,47376,2024-11-25T00:10:00.000000000,0.18050714668118767
E_EMLOC,92712,naive_transfer_same_step,47520,2024-11-26T00:10:00.000000000,0.28378190394735703
E_EMLOC,92712,naive_transfer_same_step,47664,2024-11-27T00:10:00.000000000,0.2164811316394603
E_EMLOC,92712,naive_transfer_same_step,47808,2024-11-28T00:10:00.000000000,0.26929233741369785
E_EMLOC,92712,naive_transfer_same_step,47952,2024-11-29T00:10:00.000000000,0.1747947840555758
E_EMLOC,92712,naive_transfer_same_step,48096,2024-11-30T00:10:00.000000000,0.16001246303465316
E_EMLOC,92712,naive_transfer_same_step,48240,2024-12-01T00:10:00.000000000,0.12795550400367225
E_EMLOC,92712,naive_transfer_same_step,48384,2024-12-02T00:10:00.000000000,0.1515712141472531
E_EMLOC,92712,naive_transfer_same_step,48528,2024-12-03T00:10:00.000000000,0.18450167555233282
E_EMLOC,92712,naive_transfer_same_step,48672,2024-12-04T00:10:00.000000000,0.11242611433302553
E_EMLOC,92712,naive_transfer_same_step,48816,2024-12-05T00:10:00.000000000,0.22200412971761677
E_EMLOC,92712,naive_transfer_same_step,48960,2024-12-06T00:10:00.000000000,0.2747043270038259
E_EMLOC,92712,naive_transfer_same_step,49104,2024-12-07T00:10:00.000000000,0.24932308671462003
E_EMLOC,92712,naive_transfer_same_step,49248,2024-12-08T00:10:00.000000000,0.2723551270021221
E_EMLOC,92712,naive_transfer_same_step,49392,2024-12-09T00:10:00.000000000,0.20061679679297756
E_EMLOC,92712,naive_transfer_same_step,49536,2024-12-10T00:10:00.000000000,0.122878532648652
E_EMLOC,92712,naive_transfer_same_step,49680,2024-12-11T00:10:00.000000000,0.15023701202980425
E_EMLOC,92712,naive_transfer_same_step,49824,2024-12-12T00:10:00.000000000,0.10205227708224446
E_EMLOC,92712,naive_transfer_same_step,49968,2024-12-13T00:10:00.000000000,0.12049480789913422
E_EMLOC,92712,naive_transfer_same_step,50112,2024-12-14T00:10:00.000000000,0.12249690004061002
E_EMLOC,92712,naive_transfer_same_step,50256,2024-12-15T00:10:00.000000000,0.18003773680913995
E_EMLOC,92712,naive_transfer_same_step,50400,2024-12-16T00:10:00.000000000,0.15853894463542845
E_EMLOC,92712,naive_transfer_same_step,50544,2024-12-17T00:10:00.000000000,0.09423983075510692
E_EMLOC,92712,naive_transfer_same_step,50688,2024-12-18T00:10:00.000000000,0.3087553507258292
E_EMLOC,92712,naive_transfer_same_step,50832,2024-12-19T00:10:00.000000000,0.2916699601271723
E_EMLOC,92712,naive_transfer_same_step,50976,2024-12-20T00:10:00.000000000,0.11566967411669966
E_EMLOC,92712,naive_transfer_same_step,51120,2024-12-21T00:10:00.000000000,0.277104956744701
E_EMLOC,92712,naive_transfer_same_step,51264,2024-12-22T00:10:00.000000000,0.2632024831440032
E_EMLOC,92712,naive_transfer_same_step,51408,2024-12-23T00:10:00.000000000,0.13626919626940498
E_EMLOC,92712,naive_transfer_same_step,51552,2024-12-24T00:10:00.000000000,0.1151842849612668
E_EMLOC,92712,naive_transfer_same_step,51696,2024-12-25T00:10:00.000000000,0.13311765638916892
E_EMLOC,92712,naive_transfer_same_step,51840,2024-12-26T00:10:00.000000000,0.15999453058880078
E_EMLOC,92712,naive_transfer_same_step,51984,2024-12-27T00:10:00.000000000,0.17856556552128516
E_EMLOC,92712,naive_transfer_same_step,52128,2024-12-28T00:10:00.000000000,0.15314458145165086
E_EMLOC,92712,naive_transfer_same_step,52272,2024-12-29T00:10:00.000000000,0.1619006059645103
E_EMLOC,92712,naive_transfer_same_step,52416,2024-12-30T00:10:00.000000000,0.13239403581284512
E_EMLOC,92712,naive_transfer_same_step,52560,2024-12-31T00:10:00.000000000,0.11385869850330176
